x,estimate,std,ci_lower,ci_upper
0.0,6.799999999999999,5.268356063861754e-09,6.799999989674021,6.800000010325977
0.35353535353535354,6.65939354400473,0.09787472065000102,6.4675590915307275,6.851227996478732
0.7070707070707071,6.257697599162188,0.18881661985802514,5.887617024240458,6.627778174083917
1.0606060606060606,5.650558987364634,0.2672392644711712,5.126770029001138,6.17434794572813
1.4141414141414141,4.916505199948638,0.3298561305779219,4.269987184015911,5.563023215881365
1.7676767676767677,4.14034137920291,0.3759911295996554,3.4033987651875854,4.877283993218235
2.121212121212121,3.397408580008947,0.4072221412895797,2.599253183081371,4.195563976936524
2.474747474747475,2.742625431955449,0.4265531140451775,1.9065813284269013,3.578669535483997
2.8282828282828283,2.2061517533365036,0.4374407905358606,1.3487678038862168,3.0635357027867904
3.1818181818181817,1.7952294259084358,0.4429973616050805,0.926954597162478,2.6635042546543937
3.5353535353535355,1.5001518900465713,0.44555907194484956,0.6268561090346663,2.3734476710584764
3.888888888888889,1.3017978191389508,0.4466239635818169,0.42641485051858974,2.177180787759312
4.242424242424242,1.1786126828658374,0.44702253341517223,0.3024485173720999,2.054776848359575
4.595959595959596,1.1118724871472039,0.4471554003779723,0.23544790240637814,1.9882970718880295
4.94949494949495,1.089004922445164,0.4471887692167239,0.21251493478038508,1.9654949101099426
5.303030303030303,1.1053270686675192,0.4471713829930721,0.22887115800109792,1.9817829793339405
5.656565656565657,1.1646773726117472,0.4470772541618403,0.2884059544545402,2.040948790768954
6.01010101010101,1.2791655492909728,0.44678219033390343,0.40347245623652206,2.1548586423454235
6.363636363636363,1.4678502264146644,0.4459692085816017,0.593750577594725,2.341949875234604
6.717171717171717,1.7538388800676816,0.4439543603740139,0.8836883337346143,2.623989426400749
7.070707070707071,2.1593269526689287,0.4394534434683856,1.2979982034708928,3.0206557018669646
7.424242424242424,2.6985964884576092,0.4303766782532474,1.8550581990812445,3.542134777833974
7.777777777777778,3.369935060153469,0.4138070257354885,2.5588732897119115,4.180996830595027
8.131313131313131,4.148516007181019,0.3863186286773692,3.3913314949733757,4.905700519388663
8.484848484848484,4.982987265197696,0.34468104430378577,4.307412418362276,5.658562112033117
8.83838383838384,5.798306819479798,0.28681144700748357,5.23615638334513,6.360457255614466
9.191919191919192,6.505968019758551,0.2126802552156186,6.089114719535939,6.922821319981164
9.545454545454545,7.020435868698933,0.12483137894999491,6.775766365956943,7.2651053714409235
9.8989898989899,7.278175140146982,0.028273492095524894,7.222759095639753,7.333591184654211
10.252525252525253,7.254147618414442,0.07029819732792983,7.1163631516517,7.391932085177184
10.606060606060606,6.970866301884315,0.16375291934082323,6.649910579976301,7.291822023792329
10.95959595959596,6.497068795477277,0.24587055000276187,6.015162517471864,6.978975073482689
11.313131313131313,5.936051838121212,0.31235433178115685,5.323837347830145,6.5482663284122795
11.666666666666666,5.406505484425469,0.36118512169571393,4.69858264590187,6.114428322949068
12.02020202020202,5.02030603258517,0.3922231559711691,4.2515486468816786,5.789063418288661
12.373737373737374,4.8618580984977235,0.4062546042487675,4.065599074170139,5.658117122825308
12.727272727272727,4.972624941707929,0.4039313407722775,4.180919513794265,5.764330369621593
13.080808080808081,5.343177065712863,0.385130744155991,4.588320807167121,6.098033324258606
13.434343434343434,5.913927815503934,0.34906985824845516,5.229750893336962,6.598104737670906
13.787878787878787,6.584715136434353,0.2951133882135028,6.006292895535887,7.163137377332818
14.141414141414142,7.23219682277715,0.2238583910355421,6.793434376347487,7.670959269206812
14.494949494949495,7.732442635689604,0.13796588513887975,7.462029500817399,8.002855770561808
14.848484848484848,7.984428383490331,0.04235122788593685,7.901419976833895,8.067436790146768
15.202020202020202,7.9291468806502206,0.05637978604326595,7.818642500005419,8.039651261295022
15.555555555555555,7.559556584835097,0.15107943056395315,7.26344090092975,7.855672268740445
15.909090909090908,6.918830788899928,0.2354214606915241,6.457404725944541,7.380256851855315
16.262626262626263,6.087717461170928,0.3050495796506847,5.489820285055586,6.685614637286269
16.616161616161616,5.164997856775648,0.35817436507528616,4.4629761012280875,5.867019612323209
16.96969696969697,4.246764747266447,0.3954878794757653,3.471608503493947,5.021920991038947
17.32323232323232,3.409910230969063,0.41950180400118064,2.5876866951267488,4.232133766811377
17.67676767676768,2.7031379673260583,0.4335932338207208,1.8532952290374456,3.552980705614671
18.03030303030303,2.146015082585032,0.44109855446729196,1.2814619158291398,3.010568249340924
18.383838383838384,1.7342086316835226,0.44471383356764244,0.8625695178909434,2.605847745476102
18.737373737373737,1.4478577387672347,0.4462851316853884,0.5731388806638734,2.322576596870596
19.09090909090909,1.260121313024431,0.44690065322497485,0.38419603270348035,2.136046593345382
19.444444444444443,1.1438989092578955,0.4471179367296803,0.26754775326772207,2.020250065248069
19.7979797979798,1.0759409168364875,0.44718708427824994,0.19945423165111764,1.9524276020218574
20.151515151515152,1.0385522203526991,0.4472069326184746,0.16202663242048887,1.9150778082849094
20.505050505050505,1.019628707352044,0.4472120642208675,0.1430930614791437,1.8961643532249444
20.858585858585858,1.0118762729930808,0.447213199705101,0.1353384015710829,1.8884141444150786
21.21212121212121,1.011907184084252,0.4472131041327233,0.1353694999841143,1.8884448681843895
21.565656565656564,1.019656947946813,0.44721153025346283,0.14312234865002582,1.8961915472436002
21.91919191919192,1.0383190027002167,0.44720474518358233,0.16179770214039535,1.914840303260038
22.272727272727273,1.074779399454728,0.4471790595558791,0.19830844272520487,1.951250356184251
22.626262626262626,1.1403264150760801,0.44709140108844087,0.2640272689427361,2.016625561209424
22.97979797979798,1.251189567977855,0.4468215920251971,0.3754192476084688,2.1269598883472414
23.333333333333332,1.4282555237565469,0.44607300719589876,0.5539524296525853,2.3025586178605084
23.68686868686869,1.6952124236975663,0.4442014038863552,0.8245776720803101,2.5658471753148224
24.04040404040404,2.074537122863381,0.4399833527176614,1.2121697515367647,2.9369044941899975
24.393939393939394,2.581285060719561,0.4314028789008005,1.7357354180739923,3.42683470336513
24.747474747474747,3.215556886651544,0.4156071329151759,2.4009669061377994,4.030146867165289
25.1010101010101,3.9555579355316977,0.38919156639141933,3.192742465404516,4.7183734056588795
25.454545454545453,4.75387542029584,0.34887371926290767,4.070082930540541,5.437667910051139
25.80808080808081,5.539458469224132,0.2924339381214092,4.96628795050617,6.112628987942094
26.161616161616163,6.22651360118554,0.21963821125327876,5.796022707129114,6.657004495241966
26.515151515151516,6.729333108554215,0.1328021533266751,6.469040888033931,6.9896253290744985
26.86868686868687,6.9797128544087395,0.03673823785831128,6.90770590820645,7.051719800611029
27.22222222222222,6.942125477649106,0.06197696574245558,6.820650624793893,7.063600330504319
27.575757575757574,6.622008100294795,0.1562442193047536,6.315769430457478,6.9282467701321115
27.92929292929293,6.064518528989954,0.23983726816830273,5.59443748338008,6.534599574599827
28.282828282828284,5.344190844829232,0.30854174304679177,4.7394490284575195,5.948932661200944
28.636363636363637,4.548832973352861,0.36072019949119705,3.841821382350115,5.255844564355607
28.98989898989899,3.762590130569428,0.3971910228801645,2.9840957257243055,4.541084535414551
29.343434343434343,3.052825847805533,0.4205416133927625,2.228564285555718,3.8770874100553474
29.696969696969695,2.4636604616994138,0.43416726477255363,1.6126926227452087,3.314628300653619
30.050505050505052,2.0165557707898176,0.4413737297925233,1.151463260396472,2.881648281183163
30.404040404040405,1.7162247341208783,0.4447892130658966,0.844437876511721,2.5880115917300355
30.757575757575758,1.5589905828153543,0.4461478927576834,0.6845407130102948,2.4334404526204136
31.11111111111111,1.5406076961241937,0.4463304696150996,0.6657999756785985,2.4154154165697888
31.464646464646464,1.661193866737154,0.445469634754329,0.7880733826186692,2.534314350855639
31.818181818181817,1.925927016008735,0.44297257047708183,1.0577007778736545,2.7941532541438154
32.17171717171717,2.3412785933636817,0.43743451900899466,1.4839069361060522,3.198650250621311
32.525252525252526,2.907703221970684,0.4265516581968719,2.071661971904815,3.7437444720365534
32.878787878787875,3.6108162822966574,0.4072218287392422,2.812661497967743,4.408971066625572
33.23232323232323,4.413961794891738,0.3759910669264074,3.677019303715979,5.1509042860674965
33.58585858585859,5.255318310560903,0.3298561187157181,4.608800317878096,5.9018363032437104
33.93939393939394,6.0519211071160814,0.2672392623392185,5.528132152931213,6.57571006130095
34.292929292929294,6.711103022239117,0.18881661950043838,6.341022448018258,7.081183596459976
34.64646464646464,7.1473138147393165,0.09787472060094264,6.955479362361469,7.339148267117164
35.0,7.300000000000009,0.0,7.300000000000009,7.300000000000009
